gutenberg id,title,authors
46983,The Memoirs of a White Elephant,"frozenset({'Gautier, Judith'})"
46986,The Christ,"frozenset({'Remsburg, John E. (John Eleazer)'})"
46988,"Mother West Wind ""When"" Stories","frozenset({'Burgess, Thornton W. (Thornton Waldo)'})"
46989,A Soldier's Experience or A Voice from the Ranks: Showing the Cost of War in Blood and Treasure,"frozenset({'Gowing, T. (Timothy)'})"
4698,Whitefoot the Wood Mouse,"frozenset({'Burgess, Thornton W. (Thornton Waldo)'})"
46990,The Guinea Voyage,"frozenset({'Stanfield, James Field'})"
46992,Three Plays by Brieux,"frozenset({'Brieux, Eugène'})"
46993,"Blackwood's Edinburgh Magazine, No. 404, June, 1849",frozenset({'Various'})
46994,The Pears of New York,"frozenset({'Hedrick, U. P.'})"
46995,"The Rural Magazine, and Literary Evening Fire-Side",frozenset({'Various'})
46998,"Elements of the Theory and Practice of Chymistry, 5th ed.","frozenset({'Macquer, Pierre Joseph'})"
4699,We of the Never-Never,"frozenset({'Gunn, Jeannie'})"
469,The Duchesse de Langeais,"frozenset({'Balzac, Honoré de'})"
46,A Christmas Carol,"frozenset({'Dickens, Charles'})"
47000,"Marriage, As It Was, As It Is, And As It Should Be","frozenset({'Besant, Annie'})"
47001,De Officiis,"frozenset({'Cicero, Marcus Tullius'})"
47002,The Usurper,"frozenset({'Gautier, Judith'})"
47003,Dimbie and I--and Amelia,"frozenset({'Barnes-Grundy, Mabel'})"
47004,The Mystery and Romance of Alchemy and Pharmacy,"frozenset({'Thompson, C. J. S. (Charles John Samuel)'})"
47006,In the Days of Queen Elizabeth,"frozenset({'Tappan, Eva March'})"
4700,The Unforseen Return,"frozenset({'Regnard, Jean François'})"
47010,Dreamy Hollow,"frozenset({'Britton, Sumner Charles'})"
47011,"Wilson's Tales of the Borders and of Scotland, Volume 19",frozenset()
47012,"Fame and Fortune Weekly, No. 801, February 4, 1921",frozenset({'Various'})
47013,The Book-lover,"frozenset({'Baldwin, James'})"
47014,"Harry F. Marks Catalogue No. 4, 1919","frozenset({'Marks, Harry F.'})"
47015,Mars and its Canals,"frozenset({'Lowell, Percival'})"
47016,"Ainslee's magazine, Volume 16, No. 2, September, 1905",frozenset({'Various'})
47017,"Ainslee's magazine, Volume 16, No. 3, October, 1905",frozenset({'Various'})
47019,Cambridge,"frozenset({'Tuker, M. A. R. (Mildred Anna Rosalie)'})"
4701,The Ethics of the Dust,"frozenset({'Ruskin, John'})"
47021,The Story of the Solar System,"frozenset({'Chambers, George F. (George Frederick)'})"
47022,Essays on the Greek Romances,"frozenset({'Haight, Elizabeth Hazelton'})"
47023,The Putnam Hall Champions,"frozenset({'Stratemeyer, Edward'})"
47024,"Appletons' Popular Science Monthly, December 1899",frozenset({'Various'})
47025,The Essence of Christianity,"frozenset({'Feuerbach, Ludwig'})"
47026,Fletcherism,"frozenset({'Fletcher, Horace'})"
47028,"Life Histories of North American Shore Birds, Part 1 (of 2)","frozenset({'Bent, Arthur Cleveland'})"
4702,The Flaming Forest,"frozenset({'Curwood, James Oliver'})"
47030,Kophetua the Thirteenth,"frozenset({'Corbett, Julian Stafford'})"
47036,The Jade Flute,frozenset({'Various'})
47037,The Boy Scouts at the Battle of Saratoga,"frozenset({'Carter, Herbert, active 1909-1917'})"
47039,Botany for Ladies,"frozenset({'Loudon, Mrs. (Jane)'})"
4703,Flower of the North,"frozenset({'Curwood, James Oliver'})"
47040,Chats on Old Copper and Brass,"frozenset({'Burgess, Fred. W. (Frederick William)'})"
47043,The Alien Invasion,"frozenset({'Wilkins, W. H. (William Henry)'})"
47044,"Stories about General Warren, in relation to the fifth of March massacre, and the battle of Bunker Hill","frozenset({'Brown, Rebecca Warren'})"
47045,"Chambers's Journal of Popular Literature, Science, and Art, No.690",frozenset({'Various'})
47047,Brothers,"frozenset({'Vachell, Horace Annesley'})"
47049,"Chambers's Journal of Popular Literature, Science, and Art, No. 691",frozenset({'Various'})
4704,Nomads of the North,"frozenset({'Curwood, James Oliver'})"
47050,The Slavery Question,"frozenset({'Lawrence, John'})"
47053,Domestic folk-lore,"frozenset({'Thiselton-Dyer, T. F. (Thomas Firminger)'})"
47055,Gipsy-Night and Other Poems,"frozenset({'Hughes, Richard Arthur Warren'})"
47059,Meteorology,"frozenset({'Talman, Charles Fitzhugh'})"
4705,A Treatise of Human Nature,"frozenset({'Hume, David'})"
47060,Years of My Youth,"frozenset({'Howells, William Dean'})"
47061,Mr. Incoul's Misadventure,"frozenset({'Saltus, Edgar'})"
47065,"Chambers's Journal of Popular Literature, Science, and Art, No. 692",frozenset({'Various'})
47066,"Chambers's Journal of Popular Literature, Science, and Art, No. 693",frozenset({'Various'})
47067,Margaret Mahaney Talks About Turkeys,"frozenset({'Mahaney, Margaret'})"
4706,Yama (The Pit),"frozenset({'Kuprin, A. I. (Aleksandr Ivanovich)'})"
47071,"Motor Matt's ""Century"" Run","frozenset({'Matthews, Stanley R.'})"
47075,"Charles Baudelaire, His Life","frozenset({'Gautier, Théophile', 'Baudelaire, Charles'})"
47076,The Art of Drinking,"frozenset({'Gervinus, Georg Gottfried'})"
47078,A Manual of Clinical Diagnosis,"frozenset({'Todd, James Campbell'})"
4707,The Valley of Silent Men,"frozenset({'Curwood, James Oliver'})"
47080,Wagner at Home,"frozenset({'Gautier, Judith'})"
47083,"Chambers's Journal of Popular Literature, Science, and Art, No. 694",frozenset({'Various'})
47087,Motor Matt's Race,"frozenset({'Matthews, Stanley R.'})"
47088,German Atrocities from German Evidence,"frozenset({'Bédier, Joseph'})"
47089,"Writing & Illuminating, & Lettering","frozenset({'Johnston, Edward'})"
47090,A Treatise on Hat-Making and Felting,"frozenset({'Thomson, John, hatter'})"
47091,History of the Church of Jesus Christ of Latter-Day Saints,"frozenset({'Smith, Joseph, Jr.', 'Church of Jesus Christ of Latter-day Saints'})"
47094,"Chambers's Journal of Popular Literature, Science, and Art, No. 695",frozenset({'Various'})
4709,Brewster's Millions,"frozenset({'McCutcheon, George Barr'})"
470,Heretics,"frozenset({'Chesterton, G. K. (Gilbert Keith)'})"
47105,Notes and Queries for Worcestershire,"frozenset({'Noake, John'})"
47107,"A Catalogue of New Books and New Editions, 1896","frozenset({'Bliss, Sands, & Foster'})"
47108,Deserts,"frozenset({'Walker, A. S. (Alta Sharon)'})"
47109,Gospel Doctrine,"frozenset({'Smith, Joseph F. (Joseph Fielding)'})"
4710,The Story Of Electricity,"frozenset({'Munro, John'})"
47110,Pamphlets On The Constitution Of The United States,frozenset()
47111,Letters from a Farmer in Pennsylvania to the Inhabitants of the British Colonies,"frozenset({'Dickinson, John'})"
47115,British Sea Birds,"frozenset({'Dixon, Charles'})"
47116,Their Majesties' Servants (Volume 1 of 3),"frozenset({'Doran, Dr. (John)'})"
47117,Their Majesties' Servants (Volume 2 of 3),"frozenset({'Doran, Dr. (John)'})"
47118,Their Majesties' Servants (Volume 3 of 3),"frozenset({'Doran, Dr. (John)'})"
47119,Fragments of Earth Lore,"frozenset({'Geikie, James'})"
4711,"Tom Swift in the City of Gold, or, Marvelous Adventures Underground","frozenset({'Appleton, Victor'})"
47120,Quarter-Back Bates,"frozenset({'Barbour, Ralph Henry'})"
47121,"Agnes Strickland's Queens of England, Vol. I. (of III)","frozenset({'Strickland, Agnes', 'Strickland, Elisabeth'})"
47122,"Agnes Strickland's Queens of England, Vol. II. (of III)","frozenset({'Strickland, Agnes', 'Strickland, Elisabeth'})"
47123,"Agnes Strickland's Queens of England, Vol. III. (of III)","frozenset({'Strickland, Agnes', 'Strickland, Elisabeth'})"
47125,Spain,"frozenset({'Ober, Frederick A. (Frederick Albion)'})"
47126,Why We Punctuate,"frozenset({'Klein, William Livingston'})"
47127,Tradition,"frozenset({'Arundell of Wardour, John Francis Arundell, Baron'})"
47128,"Billy Topsail, M.D.","frozenset({'Duncan, Norman'})"
47129,Flying the Atlantic in Sixteen Hours,"frozenset({'Brown, Arthur Whitten, Sir'})"
4712,The Landloper,"frozenset({'Day, Holman'})"
47130,A Voyage Round the World,"frozenset({'Anson, George Anson, Baron'})"
47132,"South Africa and the Transvaal War, vol. 7","frozenset({'Creswicke, Louis'})"
47134,"Papers and proceedings of the thirty-fifth general meeting of the American Library Association, 1913",frozenset()
47135,"The American Jew as Patriot, Soldier and Citizen","frozenset({'Wolf, Simon'})"
47136,Schopenhauer,"frozenset({'Beer, Margrieta'})"
47139,Stories from Wagner,"frozenset({'McSpadden, J. Walker (Joseph Walker)', 'Wagner, Richard'})"
4713,The Veiled Lady,"frozenset({'Smith, Francis Hopkinson'})"
47143,"The Poetical Works of William Wordsworth, Vol. VII","frozenset({'Wordsworth, William'})"
47144,Over the Brazier,"frozenset({'Graves, Robert'})"
47146,Myths and Legends of Alaska,frozenset()
47147,An Introduction to the Study of Meteorites,"frozenset({'British Museum (Natural History). Department of Mineralogy', 'Fletcher, L. (Lazarus)'})"
47148,'Boy Wanted',"frozenset({'Waterman, Nixon'})"
47149,The Care of the Dead,frozenset({'Anonymous'})
47150,A Book of Burlesque,"frozenset({'Adams, William Davenport'})"
47151,Diaries of Court Ladies of Old Japan,"frozenset({'Sugawara no Takasue no Musume', 'Izumi Shikibu', 'Murasaki Shikibu'})"
47156,Beaumont & Fletcher's Works (7 of 10):,"frozenset({'Beaumont, Francis', 'Fletcher, John'})"
47157,Studies of the Greek Poets (Vol I of 2),"frozenset({'Symonds, John Addington'})"
47158,The Matabele Campaign,"frozenset({'Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron'})"
4715,An African Millionaire,"frozenset({'Allen, Grant'})"
47161,"The Mad Pranks of Tom Tram, Son-in-law to Mother Winter","frozenset({'Crouch, Humphrey, active 1635-1671'})"
47162,The Horse's Mouth,"frozenset({'Mayhew, Edward'})"
47165,Fighting the Sea,frozenset()
47166,John Dough and the Cherub,"frozenset({'Baum, L. Frank (Lyman Frank)'})"
47168,The Forest Schoolmaster,"frozenset({'Rosegger, Peter'})"
47169,Buenos Ayres and the Provinces of the Rio de La Plata,"frozenset({'Parish, Woodbine, Sir'})"
47176,Drawn at a Venture,frozenset({'Fougasse'})
47177,The Sunbonnet Babies in Italy,"frozenset({'Grover, Eulalie Osgood'})"
47178,Fairy Tales from Many Lands,"frozenset({'Pyle, Katharine'})"
47179,Motor Matt's Mystery,"frozenset({'Matthews, Stanley R.'})"
47180,"Appletons' Popular Science Monthly, January 1900",frozenset({'Various'})
47181,"Appletons' Popular Science Monthly, February 1900",frozenset({'Various'})
47182,The Vitality of Mormonism--Brief Essays,"frozenset({'Talmage, James E. (James Edward)'})"
47183,"Appletons' Popular Science Monthly, April 1900",frozenset({'Various'})
47185,Schenk's Theory: The Determination of Sex,"frozenset({'Schenk, Samuel Leopold'})"
47186,Model Women,"frozenset({'Anderson, William'})"
47187,Steam Shovels and Steam Shovel Work,"frozenset({'Hermann, Edward Adolph'})"
47192,"History of the Church of Jesus Christ of Latter-day Saints, Volume 2","frozenset({'Smith, Joseph, Jr.', 'Church of Jesus Christ of Latter-day Saints'})"
47194,Humorous Hits and How to Hold an Audience,frozenset()
47195,A Nest of Linnets,"frozenset({'Moore, Frank Frankfort'})"
47197,Sevastopol,"frozenset({'Tolstoy, Leo, graf'})"
47198,The Human Boy Again,"frozenset({'Phillpotts, Eden'})"
4719,Wacousta: A Tale of the Pontiac Conspiracy--Volume 1,"frozenset({'Richardson, Major (John)'})"
471,Bride of Lammermoor,"frozenset({'Scott, Walter'})"
47200,Oracles from the Poets,frozenset()
47201,Kentucky's Famous Feuds and Tragedies,"frozenset({'Mutzenberg, Charles Gustavus'})"
47204,The Supernatural in Modern English Fiction,"frozenset({'Scarborough, Dorothy'})"
47206,Nineteen Centuries of Drink in England,"frozenset({'French, Richard Valpy'})"
47208,"Publications of the Mississippi Historical Society, Volume 2 (of 14), 1899",frozenset({'Mississippi Historical Society'})
47209,Hours of Exercise in the Alps,"frozenset({'Tyndall, John'})"
4720,Wacousta: A Tale of the Pontiac Conspiracy--Volume 2,"frozenset({'Richardson, Major (John)'})"
47211,The Idol of The Blind,"frozenset({'Gallon, Tom'})"
47212,"History of the Jews in Russia and Poland, Vol. 3 of 3.","frozenset({'Dubnow, Simon'})"
47213,As the Crow Flies,"frozenset({'Dodge, Walter Phelps'})"
47214,"Buddhism, In its Connexion With Brahmanism and Hinduism, and In Its Contrast with Christianity","frozenset({'Monier-Williams, Monier, Sir'})"
47215,The Sacred Tree,"frozenset({'Philpot, J. H., Mrs.'})"
47216,The Building of Castello de San Marcos,"frozenset({'Manucy, Albert C.'})"
47217,"Fort Sumter National Monument, South Carolina","frozenset({'Barnes, Frank'})"
47218,The Daughter of Heaven,"frozenset({'Gautier, Judith', 'Loti, Pierre'})"
47219,"Appletons' Popular Science Monthly, May, 1900",frozenset({'Various'})
4721,Darkness and Daylight,"frozenset({'Holmes, Mary Jane'})"
47220,"Letters and Literary Memorials of Samuel J. Tilden, v. 1","frozenset({'Tilden, Samuel J. (Samuel Jones)'})"
47221,"Quintus Claudius, Volume 1 of 2","frozenset({'Eckstein, Ernst'})"
47222,"Quintus Claudius, Volume 2 of 2","frozenset({'Eckstein, Ernst'})"
47223,"Chambers's Journal of Popular Literature, Science, and Art, No. 698",frozenset({'Various'})
47224,The Black Moose in Pennsylvania,"frozenset({'Shoemaker, Henry W.'})"
47225,Ballads and Poems of Tragic Life,"frozenset({'Meredith, George'})"
47226,Left Half Harmon,"frozenset({'Barbour, Ralph Henry'})"
47227,"The Popular Science Monthly, June, 1900",frozenset({'Various'})
4722,An Essay Towards a New Theory of Vision,"frozenset({'Berkeley, George'})"
47230,"Chambers's Journal of Popular Literature, Science, and Art, No. 697",frozenset({'Various'})
47231,Who was the Commander at Bunker Hill?,"frozenset({'Swett, Samuel'})"
47232,The Book of Roses,"frozenset({'Parkman, Francis'})"
47233,Dr. Stearns's Tour from London to Paris,"frozenset({'Stearns, Samuel'})"
47234,On the origin of inflammation of the veins,"frozenset({'Lee, Henry, M.D.'})"
47235,"Chambers's Journal of Popular Literature, Science, and Art, No. 699",frozenset({'Various'})
47236,Studies of the Greek Poets (Vol II of 2),"frozenset({'Symonds, John Addington'})"
47237,Sybil Chase,"frozenset({'Stephens, Ann S. (Ann Sophia)'})"
47238,"The Popular Science Monthly, July, 1900",frozenset({'Various'})
4723,A Treatise Concerning the Principles of Human Knowledge,"frozenset({'Berkeley, George'})"
47243,"The Sportswoman's Library, v. 2",frozenset()
47245,Battles of English History,"frozenset({'George, H. B. (Hereford Brooke)'})"
4724,Three Dialogues between Hylas and Philonous in Opposition to Sceptics and Atheists,"frozenset({'Berkeley, George'})"
4725,"Memoir of John Lothrop Motley, v1","frozenset({'Holmes, Oliver Wendell'})"
47261,"The Popular Science Monthly, August, 1900",frozenset({'Various'})
47264,The Argentine Republic,"frozenset({'Denis, Pierre'})"
47269,Over the Canadian Battlefields,"frozenset({'Dafoe, John Wesley'})"
4726,"Memoir of John Lothrop Motley, v2","frozenset({'Holmes, Oliver Wendell'})"
47274,"History of Company K. 1st (Inft,) Penn'a Reserves","frozenset({'Minnigh, H. N. (Henry N.)'})"
47279,The Woodcraft Girls at Camp,"frozenset({'Roy, Lillian Elizabeth'})"
4727,"Memoir of John Lothrop Motley, v3","frozenset({'Holmes, Oliver Wendell'})"
47280,Birds Illustrated by Color Photography Vol 3. No 5.,frozenset({'Various'})
47281,"The Popular Science Monthly, September, 1900",frozenset({'Various'})
47282,A Country Sweetheart,"frozenset({'Russell, Dora'})"
47283,Lazy Matilda and Other Tales,"frozenset({'Pyle, Katharine'})"
47284,Favorite Nursery Rhymes,frozenset({'Anonymous'})
47296,"The Popular Science Monthly, October, 1900",frozenset({'Various'})
4729,Observations by Mr. Dooley,"frozenset({'Dunne, Finley Peter'})"
472,The House Behind the Cedars,"frozenset({'Chesnutt, Charles W. (Charles Waddell)'})"
47307,"Nancy Dale, Army Nurse","frozenset({'Radford, Ruby Lorraine'})"
4730,The Songs of a Sentimental Bloke,"frozenset({'Dennis, C. J. (Clarence James)'})"
47315,Private Spud Tamson,"frozenset({'Campbell, R. W.'})"
4731,Seven Little Australians,"frozenset({'Turner, Ethel Sybil'})"
4732,Prolegomena to the History of Israel,"frozenset({'Wellhausen, Julius'})"
47332,"Personal Recollections and Civil War Diary, 1864","frozenset({'Abbott, Lemuel Abijah'})"
47336,Cowley's Talks on Doctrine,"frozenset({'Cowley, Matthias F.'})"
47339,Flowers of Mountain and Plain,"frozenset({'Clements, Edith S. (Edith Schwartz)'})"
4733,When Egypt Went Broke,"frozenset({'Day, Holman'})"
47340,Earthquakes,"frozenset({'Pakiser, L. C. (Louis Charles)', 'Shedlock, Kaye M.'})"
47342,Gadsby,"frozenset({'Wright, Ernest Vincent'})"
47347,Empire Partnership,"frozenset({'Dafoe, John Wesley'})"
4734,The Grim Smile of the Five Towns,"frozenset({'Bennett, Arnold'})"
47354,Cricket Songs,"frozenset({'Gale, Norman'})"
4735,The Shepherd of the Hills,"frozenset({'Wright, Harold Bell'})"
47368,Some Adventures of Mr. Surelock Keys,"frozenset({'Beeman, Herbert'})"
4736,Hadda Padda,frozenset({'Guðmundur Kamban'})
47372,For Love of a Bedouin Maid,frozenset({'Voleur'})
47394,Sam,"frozenset({'Rath, E. J.'})"
473,Stories to Tell to Children,"frozenset({'Bryant, Sara Cone'})"
47434,Infatuation,"frozenset({'Osbourne, Lloyd'})"
4743,The Country Beyond,"frozenset({'Curwood, James Oliver'})"
4744,Ten Nights in a Bar Room,"frozenset({'Arthur, T. S. (Timothy Shay)'})"
4745,At the Villa Rose,"frozenset({'Mason, A. E. W. (Alfred Edward Woodley)'})"
47460,Practical Skunk Raising,"frozenset({'Pratt, William Edwin'})"
4746,Kennedy Square,"frozenset({'Smith, Francis Hopkinson'})"
47471,The Girls of Chequertrees,"frozenset({'Webb, Marion St. John'})"
4747,The River's End,"frozenset({'Curwood, James Oliver'})"
47488,Birds and Nature Vol. 9 No. 2 [February 1901],frozenset({'Various'})
4748,"Baree, Son of Kazan","frozenset({'Curwood, James Oliver'})"
47491,"Motor Matt's Red Flyer, or, On the High Gear","frozenset({'Matthews, Stanley R.'})"
47498,"Birds and all Nature, Vol. IV, No. 1, July 1898",frozenset({'Various'})
474,How to Tell Stories to Children,"frozenset({'Bryant, Sara Cone'})"
47506,The Coming of the Fairies,"frozenset({'Doyle, Arthur Conan'})"
